segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
3,2026-07-25T06:32:34.999797Z,75.37968147827975,12.243680130834559,111.2990518445149,4.748651602985795,5.229585429931313,1.740014179274793,2.489162830024498,155.7315216064453,23.09245696548195
3,2026-07-25T06:32:35.999789Z,75.37968800165828,12.24366228876937,111.95248084701598,4.748651616577762,5.286065893247067,1.779505918349206,2.487248992084913,155.7315216064453,26.20833367761214
3,2026-07-25T06:32:36.999780Z,75.37969531726817,12.243647667955761,112.2091177823022,4.748651624085255,5.268101100601418,1.7515016512441268,2.4898425556267267,155.7315216064453,33.36330384455904
3,2026-07-25T06:32:37.999771Z,75.37970076397934,12.243633770735125,112.66304081957787,4.748651628182111,5.1755294385813455,1.6600257107770766,2.4853666285861022,155.7315216064453,37.77356459257419
3,2026-07-25T06:32:38.999763Z,75.37970691315314,12.243622322134012,113.09236906096339,4.74865162385467,5.13239529944041,1.4429095518341402,2.477212645907702,155.7315216064453,39.623443663576325
3,2026-07-25T06:32:39.999754Z,75.37970631421794,12.243618874500818,113.05633054021746,4.748651559068806,4.571289843062887,0.619423857125819,3.6468064825623747,155.7315216064453,180.0
3,2026-07-25T06:32:40.999745Z,75.37970642009256,12.243619934355412,112.94841833878309,4.748651532980821,4.680652708269617,0.0551874222090679,3.649858443154486,155.7315216064453,180.0
3,2026-07-25T06:32:41.999738Z,75.37970665252848,12.243618400246765,112.89698720630258,4.7486515326000065,4.692649351499893,0.04902729358097979,3.6620217621102285,155.7315216064453,180.0
3,2026-07-25T06:32:42.999729Z,75.37970891136783,12.243617266916134,112.701021916233,4.7486515318462015,4.668704911322153,0.04089315964597032,3.655222761339086,155.7315216064453,180.0
3,2026-07-25T06:32:43.999721Z,75.37970882860971,12.24361733772249,112.7256462238729,4.748651530191761,4.598482065821473,0.0,3.6481671789999015,155.7315216064453,180.0
3,2026-07-25T06:32:44.999713Z,75.37970882860971,12.24361733772249,112.7256462238729,4.748651530191762,4.574976782049658,0.0,3.6559155575754936,155.7315216064453,180.0
3,2026-07-25T06:32:45.999706Z,75.37970882860971,12.24361733772249,112.7256462238729,4.748651530191761,4.5532143233433215,0.0,3.647700658011641,155.7315216064453,180.0
3,2026-07-25T06:32:46.999698Z,75.37970882860971,12.24361733772249,112.7256462238729,4.7486515301917605,4.558463646629466,0.0,3.6479260596711036,155.7315216064453,180.0
3,2026-07-25T06:32:47.999690Z,75.37971866066158,12.243610065991339,112.49492694064975,4.7486515306386945,4.57226582657762,0.012982515008391121,3.65134045866057,155.7315216064453,180.0
3,2026-07-25T06:32:48.999682Z,75.37972117969318,12.24360635786978,112.40854231547564,4.748651536392517,4.540685653080675,0.20432758989992011,3.6475973794225993,155.7315216064453,180.0
3,2026-07-25T06:32:49.999675Z,75.37972690655866,12.243597790645229,112.3782777087763,4.748651550381999,4.528290229862576,0.747825653745855,3.6483228620266357,155.7315216064453,180.0
3,2026-07-25T06:32:50.999667Z,75.37973242725072,12.24358537062598,112.21777065843344,4.748651559637808,4.509022358571503,1.1125162795386783,3.6487454749154717,155.7315216064453,180.0
3,2026-07-25T06:32:51.999660Z,75.37973775331062,12.24357517858811,112.27932180836797,4.748651558364579,4.484610228183725,1.205843741412255,3.6322797820035757,155.7315216064453,180.0
3,2026-07-25T06:32:52.999652Z,75.3797456459531,12.24356181012479,112.09883558098227,4.7486515570688645,4.456948300949769,1.4034750386540775,3.6486684601805743,155.7315216064453,180.0
3,2026-07-25T06:32:53.999644Z,75.37975331553197,12.243548030068881,112.24774242378771,4.748651554837813,4.4470058040815,1.4835792502184753,3.642325257348239,155.7315216064453,180.0
3,2026-07-25T06:32:54.999637Z,75.37975985943287,12.243534821730526,112.36121705919504,4.748651553347055,4.459541460410611,1.577338010776117,3.6510124428054778,155.7315216064453,180.0
3,2026-07-25T06:32:55.999631Z,75.37976790422896,12.243521746235356,112.5022009499371,4.7486515494666,4.545603948242707,1.616813237842253,3.648437239182826,155.7315216064453,178.91122408850262
3,2026-07-25T06:32:56.999623Z,75.37977851519084,12.243506942993125,112.69462048169225,4.748651546446602,4.609974954715811,1.7803782699388087,3.6485743145221927,155.7315216064453,162.4799561934355
3,2026-07-25T06:32:57.999615Z,75.37979026595512,12.243488728554706,112.72934662271291,4.748651549241757,4.897932217886535,2.176653862725983,2.536232476248374,155.7315216064453,93.27280417296704
3,2026-07-25T06:32:58.999608Z,75.3797991216928,12.243472866724929,113.10299026127905,4.748651548725116,5.213069345336961,1.9562046477466875,2.521042149825555,144.13394165039062,95.27815942726514
3,2026-07-25T06:32:59.999602Z,75.37980375750115,12.24346613129466,113.34155328571796,4.748651535775408,5.078900064762711,1.1683375994151302,3.561415236186509,144.21151733398438,180.0
3,2026-07-25T06:33:00.999595Z,75.37981123753005,12.243453885775038,113.52743765059859,4.748651536462224,4.6188146506232695,1.5540886209742877,3.707563335492099,144.21151733398438,180.0
3,2026-07-25T06:33:01.999588Z,75.37982075324321,12.24343486928902,113.44112044852227,4.748651543350643,4.7540281737949925,2.07052910626149,2.5721824481258095,144.21151733398438,99.98740535079794
3,2026-07-25T06:33:02.999580Z,75.37983117471333,12.243415442752585,113.46350454632193,4.748651561839857,5.077702426621735,2.328852891505672,2.5255492329903384,144.21151733398438,83.67631926395754
3,2026-07-25T06:33:03.999573Z,75.37984501044919,12.243391437872665,113.2562844986096,4.748651593275099,5.220916833279078,2.8060607276096046,2.4767507931580646,144.21151733398438,67.1136538786743
3,2026-07-25T06:33:04.999566Z,75.37985933343977,12.243368170780201,113.07092557940632,4.748651589615426,5.24655607602069,2.7741573681030673,2.4692251696359673,144.21151733398438,70.61467332776357
3,2026-07-25T06:33:05.999559Z,75.37987104251427,12.243351490160517,113.00828120671213,4.7486515776989995,5.252698430440799,2.34464521019562,2.52215917904406,143.6367645263672,87.12571356903193
3,2026-07-25T06:33:06.999552Z,75.37988169834848,12.243336338327191,112.78200344648212,4.748651578666641,5.3146128836285325,2.211806397938138,2.5296435274440383,143.6367645263672,89.21361530811488
3,2026-07-25T06:33:07.999545Z,75.37989482189997,12.243316034732716,112.85151370055974,4.748651596453094,5.299187136932095,2.7046916662836487,2.4970591016230506,143.6367645263672,74.22249836079631
3,2026-07-25T06:33:08.999538Z,75.3799125993024,12.243289615057508,112.9539517313242,4.748651625411572,5.468499309180056,3.3531310260813716,2.4146142936485337,146.05576732446977,58.2666092938231
3,2026-07-25T06:33:09.999532Z,75.37993313162785,12.24326323016627,113.34032051172107,4.748651642305728,5.48824869604659,3.6598325751681395,2.370250715983384,144.643310546875,52.41258751561565
3,2026-07-25T06:33:10.999524Z,75.37996223972875,12.243235759847359,113.87748718447983,4.748651703498993,5.62131274417292,4.038141077087401,2.322649513000479,140.4165147845345,46.323362673236964
